sample_id,label,label_name,image_path,mode,width,height,array_shape,dtype,min_pixel,max_pixel,mean_pixel,std_pixel
1-501,1,inclusion,Heat 1 images/imgs/00501.TIF,L,128,128,"(128, 128)",uint8,6.0,237.0,194.8699951171875,30.241656795911414
1-502,1,inclusion,Heat 1 images/imgs/00502.TIF,L,128,128,"(128, 128)",uint8,43.0,244.0,198.874267578125,22.291242104495083
1-504,1,inclusion,Heat 1 images/imgs/00504.TIF,L,128,128,"(128, 128)",uint8,66.0,237.0,197.05908203125,19.860516429066198
1-506,1,inclusion,Heat 1 images/imgs/00506.TIF,L,128,128,"(128, 128)",uint8,20.0,231.0,186.31634521484375,38.27737654410993
1-509,1,inclusion,Heat 1 images/imgs/00509.TIF,L,128,128,"(128, 128)",uint8,48.0,239.0,197.15509033203125,16.18097365471842
1-510,1,inclusion,Heat 1 images/imgs/00510.TIF,L,128,128,"(128, 128)",uint8,52.0,234.0,199.40325927734375,16.98502662682134
1-511,1,inclusion,Heat 1 images/imgs/00511.TIF,L,128,128,"(128, 128)",uint8,36.0,240.0,200.05572509765625,17.593306157995432
1-515,1,inclusion,Heat 1 images/imgs/00515.TIF,L,128,128,"(128, 128)",uint8,53.0,238.0,198.6695556640625,22.236756194915138
1-516,1,inclusion,Heat 1 images/imgs/00516.TIF,L,128,128,"(128, 128)",uint8,37.0,235.0,190.8310546875,30.450862497100502
1-517,1,inclusion,Heat 1 images/imgs/00517.TIF,L,128,128,"(128, 128)",uint8,27.0,232.0,187.286865234375,35.972632057794044
1-520,1,inclusion,Heat 1 images/imgs/00520.TIF,L,128,128,"(128, 128)",uint8,28.0,239.0,198.02252197265625,24.571541713827024
1-522,0,non-inclusion,Heat 1 images/imgs/00522.TIF,L,128,128,"(128, 128)",uint8,22.0,235.0,191.271728515625,35.95162278940857
1-523,1,inclusion,Heat 1 images/imgs/00523.TIF,L,128,128,"(128, 128)",uint8,16.0,238.0,197.51495361328125,24.37740665248023
1-525,1,inclusion,Heat 1 images/imgs/00525.TIF,L,128,128,"(128, 128)",uint8,37.0,240.0,193.55810546875,25.055286382470793
1-531,1,inclusion,Heat 1 images/imgs/00531.TIF,L,128,128,"(128, 128)",uint8,4.0,234.0,185.17230224609375,41.14702507807624
1-535,1,inclusion,Heat 1 images/imgs/00535.TIF,L,128,128,"(128, 128)",uint8,38.0,235.0,189.34478759765625,30.410105114822173
1-541,1,inclusion,Heat 1 images/imgs/00541.TIF,L,128,128,"(128, 128)",uint8,37.0,233.0,197.10015869140625,21.014371244530302
1-546,1,inclusion,Heat 1 images/imgs/00546.TIF,L,128,128,"(128, 128)",uint8,46.0,236.0,196.35418701171875,22.920082438816316
1-551,1,inclusion,Heat 1 images/imgs/00551.TIF,L,128,128,"(128, 128)",uint8,20.0,240.0,198.45404052734375,21.235006475901077
1-559,1,inclusion,Heat 1 images/imgs/00559.TIF,L,128,128,"(128, 128)",uint8,43.0,242.0,196.18304443359375,25.265494609840147
1-562,1,inclusion,Heat 1 images/imgs/00562.TIF,L,128,128,"(128, 128)",uint8,55.0,233.0,196.84051513671875,16.714759793352638
1-563,1,inclusion,Heat 1 images/imgs/00563.TIF,L,128,128,"(128, 128)",uint8,39.0,228.0,192.68560791015625,18.879257536602836
1-564,1,inclusion,Heat 1 images/imgs/00564.TIF,L,128,128,"(128, 128)",uint8,36.0,237.0,193.95001220703125,28.80282390313097
1-565,1,inclusion,Heat 1 images/imgs/00565.TIF,L,128,128,"(128, 128)",uint8,65.0,236.0,199.83160400390625,14.930176837069139
1-569,1,inclusion,Heat 1 images/imgs/00569.TIF,L,128,128,"(128, 128)",uint8,22.0,238.0,187.7916259765625,40.37252572227856
1-570,1,inclusion,Heat 1 images/imgs/00570.TIF,L,128,128,"(128, 128)",uint8,42.0,233.0,195.7509765625,24.453848811640587
1-574,1,inclusion,Heat 1 images/imgs/00574.TIF,L,128,128,"(128, 128)",uint8,39.0,231.0,192.77191162109375,17.573632470577593
1-575,1,inclusion,Heat 1 images/imgs/00575.TIF,L,128,128,"(128, 128)",uint8,45.0,232.0,192.748046875,28.63501540969426
1-578,1,inclusion,Heat 1 images/imgs/00578.TIF,L,128,128,"(128, 128)",uint8,40.0,234.0,195.90533447265625,21.420447751972038
1-580,1,inclusion,Heat 1 images/imgs/00580.TIF,L,128,128,"(128, 128)",uint8,42.0,229.0,192.969482421875,17.676911205614385
1-581,1,inclusion,Heat 1 images/imgs/00581.TIF,L,128,128,"(128, 128)",uint8,59.0,235.0,196.48358154296875,20.747284248220446
1-586,1,inclusion,Heat 1 images/imgs/00586.TIF,L,128,128,"(128, 128)",uint8,37.0,239.0,192.60089111328125,26.87247810999803
1-588,1,inclusion,Heat 1 images/imgs/00588.TIF,L,128,128,"(128, 128)",uint8,57.0,234.0,197.44427490234375,16.063300083022828
1-590,1,inclusion,Heat 1 images/imgs/00590.TIF,L,128,128,"(128, 128)",uint8,17.0,239.0,190.37554931640625,34.834948654613235
1-603,1,inclusion,Heat 1 images/imgs/00603.TIF,L,128,128,"(128, 128)",uint8,32.0,236.0,193.23187255859375,29.621194577903843
1-606,1,inclusion,Heat 1 images/imgs/00606.TIF,L,128,128,"(128, 128)",uint8,25.0,236.0,193.96990966796875,27.66870544633096
1-608,1,inclusion,Heat 1 images/imgs/00608.TIF,L,128,128,"(128, 128)",uint8,49.0,235.0,194.016357421875,27.278164219333696
1-610,1,inclusion,Heat 1 images/imgs/00610.TIF,L,128,128,"(128, 128)",uint8,43.0,234.0,197.26513671875,23.094997754283728
1-611,1,inclusion,Heat 1 images/imgs/00611.TIF,L,128,128,"(128, 128)",uint8,46.0,234.0,199.103515625,17.621357318156026
1-613,1,inclusion,Heat 1 images/imgs/00613.TIF,L,128,128,"(128, 128)",uint8,45.0,237.0,188.5162353515625,36.10062644300542
1-618,1,inclusion,Heat 1 images/imgs/00618.TIF,L,128,128,"(128, 128)",uint8,67.0,236.0,195.5880126953125,25.039408740894597
1-627,1,inclusion,Heat 1 images/imgs/00627.TIF,L,128,128,"(128, 128)",uint8,32.0,232.0,186.01458740234375,39.43381915767273
1-629,1,inclusion,Heat 1 images/imgs/00629.TIF,L,128,128,"(128, 128)",uint8,47.0,231.0,191.292724609375,28.785391443321625
1-631,1,inclusion,Heat 1 images/imgs/00631.TIF,L,128,128,"(128, 128)",uint8,71.0,240.0,199.388916015625,16.23686711492677
1-633,1,inclusion,Heat 1 images/imgs/00633.TIF,L,128,128,"(128, 128)",uint8,53.0,235.0,196.27642822265625,23.992742148754598
1-637,1,inclusion,Heat 1 images/imgs/00637.TIF,L,128,128,"(128, 128)",uint8,25.0,242.0,188.11456298828125,41.74348807548831
1-638,1,inclusion,Heat 1 images/imgs/00638.TIF,L,128,128,"(128, 128)",uint8,28.0,238.0,186.4764404296875,39.92068316011243
1-644,1,inclusion,Heat 1 images/imgs/00644.TIF,L,128,128,"(128, 128)",uint8,13.0,228.0,190.35693359375,29.696884466934662
1-648,1,inclusion,Heat 1 images/imgs/00648.TIF,L,128,128,"(128, 128)",uint8,22.0,233.0,192.50555419921875,31.390474791366785
1-678,1,inclusion,Heat 1 images/imgs/00678.TIF,L,128,128,"(128, 128)",uint8,43.0,238.0,198.9508056640625,16.498247179486572
1-688,1,inclusion,Heat 1 images/imgs/00688.TIF,L,128,128,"(128, 128)",uint8,38.0,235.0,195.5819091796875,23.440921726632155
1-697,1,inclusion,Heat 1 images/imgs/00697.TIF,L,128,128,"(128, 128)",uint8,25.0,234.0,197.32012939453125,21.936406447166508
1-700,1,inclusion,Heat 1 images/imgs/00700.TIF,L,128,128,"(128, 128)",uint8,39.0,235.0,193.921142578125,21.424245566847336
1-701,1,inclusion,Heat 1 images/imgs/00701.TIF,L,128,128,"(128, 128)",uint8,21.0,232.0,187.8948974609375,36.52697844919776
1-704,1,inclusion,Heat 1 images/imgs/00704.TIF,L,128,128,"(128, 128)",uint8,23.0,233.0,194.20245361328125,20.305136077078828
1-714,1,inclusion,Heat 1 images/imgs/00714.TIF,L,128,128,"(128, 128)",uint8,42.0,240.0,195.7913818359375,26.51689207610284
1-715,1,inclusion,Heat 1 images/imgs/00715.TIF,L,128,128,"(128, 128)",uint8,58.0,235.0,197.15069580078125,21.138798730574088
1-718,1,inclusion,Heat 1 images/imgs/00718.TIF,L,128,128,"(128, 128)",uint8,40.0,235.0,194.631591796875,17.467223575007782
1-720,1,inclusion,Heat 1 images/imgs/00720.TIF,L,128,128,"(128, 128)",uint8,28.0,237.0,193.09039306640625,32.17831058889302
1-723,1,inclusion,Heat 1 images/imgs/00723.TIF,L,128,128,"(128, 128)",uint8,108.0,235.0,199.13623046875,13.3901553611346
1-725,1,inclusion,Heat 1 images/imgs/00725.TIF,L,128,128,"(128, 128)",uint8,35.0,244.0,195.52239990234375,27.579926219546437
1-726,1,inclusion,Heat 1 images/imgs/00726.TIF,L,128,128,"(128, 128)",uint8,18.0,241.0,195.10296630859375,29.250468762767518
1-728,1,inclusion,Heat 1 images/imgs/00728.TIF,L,128,128,"(128, 128)",uint8,52.0,233.0,197.2161865234375,23.735272812766635
1-734,1,inclusion,Heat 1 images/imgs/00734.TIF,L,128,128,"(128, 128)",uint8,57.0,232.0,190.76751708984375,23.496433032924465
1-741,1,inclusion,Heat 1 images/imgs/00741.TIF,L,128,128,"(128, 128)",uint8,60.0,236.0,198.328857421875,18.515427405675187
1-743,1,inclusion,Heat 1 images/imgs/00743.TIF,L,128,128,"(128, 128)",uint8,52.0,236.0,197.99884033203125,18.83547408759304
1-744,1,inclusion,Heat 1 images/imgs/00744.TIF,L,128,128,"(128, 128)",uint8,12.0,229.0,185.6925048828125,37.43232568680736
1-745,1,inclusion,Heat 1 images/imgs/00745.TIF,L,128,128,"(128, 128)",uint8,16.0,240.0,195.6011962890625,25.345842980287564
1-751,1,inclusion,Heat 1 images/imgs/00751.TIF,L,128,128,"(128, 128)",uint8,53.0,234.0,197.1002197265625,18.989520649109874
1-768,1,inclusion,Heat 1 images/imgs/00768.TIF,L,128,128,"(128, 128)",uint8,37.0,234.0,194.0323486328125,26.260148307136998
1-769,1,inclusion,Heat 1 images/imgs/00769.TIF,L,128,128,"(128, 128)",uint8,42.0,234.0,196.23828125,21.278966571122783
1-784,1,inclusion,Heat 1 images/imgs/00784.TIF,L,128,128,"(128, 128)",uint8,39.0,230.0,190.17724609375,25.7967345512906
1-799,1,inclusion,Heat 1 images/imgs/00799.TIF,L,128,128,"(128, 128)",uint8,29.0,236.0,196.2847900390625,22.906328830544318
1-809,1,inclusion,Heat 1 images/imgs/00809.TIF,L,128,128,"(128, 128)",uint8,78.0,233.0,189.69744873046875,27.234060406509325
1-815,1,inclusion,Heat 1 images/imgs/00815.TIF,L,128,128,"(128, 128)",uint8,66.0,244.0,194.3182373046875,25.40748083615887
1-853,1,inclusion,Heat 1 images/imgs/00853.TIF,L,128,128,"(128, 128)",uint8,44.0,229.0,191.35528564453125,21.55376419827164
1-858,1,inclusion,Heat 1 images/imgs/00858.TIF,L,128,128,"(128, 128)",uint8,49.0,238.0,185.53466796875,29.167885109564512
1-864,1,inclusion,Heat 1 images/imgs/00864.TIF,L,128,128,"(128, 128)",uint8,34.0,235.0,191.54022216796875,22.39103319475826
1-869,1,inclusion,Heat 1 images/imgs/00869.TIF,L,128,128,"(128, 128)",uint8,40.0,231.0,191.523193359375,26.554005059959053
1-880,1,inclusion,Heat 1 images/imgs/00880.TIF,L,128,128,"(128, 128)",uint8,35.0,239.0,193.0009765625,28.73803247901769
1-881,1,inclusion,Heat 1 images/imgs/00881.TIF,L,128,128,"(128, 128)",uint8,33.0,232.0,191.634521484375,31.7116231935832
1-884,1,inclusion,Heat 1 images/imgs/00884.TIF,L,128,128,"(128, 128)",uint8,29.0,236.0,195.3125,23.315178193178955
1-889,1,inclusion,Heat 1 images/imgs/00889.TIF,L,128,128,"(128, 128)",uint8,25.0,232.0,187.92474365234375,35.35276345415473
1-890,1,inclusion,Heat 1 images/imgs/00890.TIF,L,128,128,"(128, 128)",uint8,34.0,240.0,194.7987060546875,25.552326602681028
1-894,1,inclusion,Heat 1 images/imgs/00894.TIF,L,128,128,"(128, 128)",uint8,36.0,231.0,192.10028076171875,24.52721682449005
1-896,1,inclusion,Heat 1 images/imgs/00896.TIF,L,128,128,"(128, 128)",uint8,15.0,235.0,188.8846435546875,37.033900202106544
1-897,1,inclusion,Heat 1 images/imgs/00897.TIF,L,128,128,"(128, 128)",uint8,44.0,238.0,196.92559814453125,18.854135146375956
1-899,1,inclusion,Heat 1 images/imgs/00899.TIF,L,128,128,"(128, 128)",uint8,23.0,230.0,190.648681640625,31.97224730717726
1-911,1,inclusion,Heat 1 images/imgs/00911.TIF,L,128,128,"(128, 128)",uint8,29.0,227.0,189.29754638671875,28.576263075542162
1-913,1,inclusion,Heat 1 images/imgs/00913.TIF,L,128,128,"(128, 128)",uint8,21.0,233.0,186.5516357421875,35.09609464229252
1-919,1,inclusion,Heat 1 images/imgs/00919.TIF,L,128,128,"(128, 128)",uint8,12.0,234.0,194.8372802734375,23.450608559733315
1-924,1,inclusion,Heat 1 images/imgs/00924.TIF,L,128,128,"(128, 128)",uint8,24.0,229.0,188.56500244140625,33.88402278756979
1-925,1,inclusion,Heat 1 images/imgs/00925.TIF,L,128,128,"(128, 128)",uint8,66.0,240.0,196.03961181640625,21.599929713284826
1-926,1,inclusion,Heat 1 images/imgs/00926.TIF,L,128,128,"(128, 128)",uint8,9.0,235.0,188.001220703125,38.27084359160389
1-927,1,inclusion,Heat 1 images/imgs/00927.TIF,L,128,128,"(128, 128)",uint8,71.0,236.0,196.5286865234375,20.280242591827474
1-930,1,inclusion,Heat 1 images/imgs/00930.TIF,L,128,128,"(128, 128)",uint8,24.0,233.0,195.3551025390625,19.26733571174123
1-933,1,inclusion,Heat 1 images/imgs/00933.TIF,L,128,128,"(128, 128)",uint8,23.0,237.0,194.43304443359375,20.94613941063937
1-938,1,inclusion,Heat 1 images/imgs/00938.TIF,L,128,128,"(128, 128)",uint8,26.0,232.0,187.38690185546875,29.502510020023358
1-942,1,inclusion,Heat 1 images/imgs/00942.TIF,L,128,128,"(128, 128)",uint8,20.0,236.0,188.31231689453125,36.78382272030884
1-945,1,inclusion,Heat 1 images/imgs/00945.TIF,L,128,128,"(128, 128)",uint8,18.0,233.0,193.6259765625,20.946875793101896
1-946,1,inclusion,Heat 1 images/imgs/00946.TIF,L,128,128,"(128, 128)",uint8,25.0,238.0,190.245849609375,36.52367539843431
1-949,1,inclusion,Heat 1 images/imgs/00949.TIF,L,128,128,"(128, 128)",uint8,24.0,232.0,195.1514892578125,20.800064913812886
1-953,1,inclusion,Heat 1 images/imgs/00953.TIF,L,128,128,"(128, 128)",uint8,52.0,237.0,193.098388671875,28.56532419607835
1-955,1,inclusion,Heat 1 images/imgs/00955.TIF,L,128,128,"(128, 128)",uint8,25.0,232.0,193.7181396484375,23.15134738620853
1-969,0,non-inclusion,Heat 1 images/imgs/00969.TIF,L,128,128,"(128, 128)",uint8,75.0,237.0,197.25421142578125,20.73489338764721
1-974,1,inclusion,Heat 1 images/imgs/00974.TIF,L,128,128,"(128, 128)",uint8,74.0,233.0,190.5321044921875,24.933455275148518
1-981,1,inclusion,Heat 1 images/imgs/00981.TIF,L,128,128,"(128, 128)",uint8,14.0,235.0,198.203125,20.90347923997193
1-999,1,inclusion,Heat 1 images/imgs/00999.TIF,L,128,128,"(128, 128)",uint8,34.0,237.0,196.51318359375,19.473375429208936
1-1002,1,inclusion,Heat 1 images/imgs/01002.TIF,L,128,128,"(128, 128)",uint8,33.0,237.0,198.31622314453125,19.497715974334827
1-1011,1,inclusion,Heat 1 images/imgs/01011.TIF,L,128,128,"(128, 128)",uint8,6.0,238.0,183.99835205078125,38.622197381622975
1-1013,1,inclusion,Heat 1 images/imgs/01013.TIF,L,128,128,"(128, 128)",uint8,31.0,232.0,192.77264404296875,31.377242997377234
1-1016,1,inclusion,Heat 1 images/imgs/01016.TIF,L,128,128,"(128, 128)",uint8,18.0,234.0,190.4749755859375,35.63108307096419
1-1017,1,inclusion,Heat 1 images/imgs/01017.TIF,L,128,128,"(128, 128)",uint8,44.0,241.0,195.43035888671875,25.215727605405885
1-1018,1,inclusion,Heat 1 images/imgs/01018.TIF,L,128,128,"(128, 128)",uint8,45.0,238.0,198.0179443359375,17.49670854294445
1-1019,1,inclusion,Heat 1 images/imgs/01019.TIF,L,128,128,"(128, 128)",uint8,31.0,230.0,192.0147705078125,25.847281001150034
1-1020,1,inclusion,Heat 1 images/imgs/01020.TIF,L,128,128,"(128, 128)",uint8,28.0,236.0,193.67205810546875,29.527762037941176
1-1022,1,inclusion,Heat 1 images/imgs/01022.TIF,L,128,128,"(128, 128)",uint8,23.0,234.0,195.2337646484375,22.85256632597072
1-1026,1,inclusion,Heat 1 images/imgs/01026.TIF,L,128,128,"(128, 128)",uint8,34.0,231.0,196.20550537109375,17.274151358029368
1-1027,1,inclusion,Heat 1 images/imgs/01027.TIF,L,128,128,"(128, 128)",uint8,27.0,236.0,194.6365966796875,24.463676208856793
1-1038,1,inclusion,Heat 1 images/imgs/01038.TIF,L,128,128,"(128, 128)",uint8,27.0,230.0,196.27825927734375,20.779949465817186
1-1042,1,inclusion,Heat 1 images/imgs/01042.TIF,L,128,128,"(128, 128)",uint8,33.0,232.0,187.28411865234375,35.33047491534375
1-1056,1,inclusion,Heat 1 images/imgs/01056.TIF,L,128,128,"(128, 128)",uint8,35.0,232.0,190.34002685546875,29.853087452858688
1-1057,1,inclusion,Heat 1 images/imgs/01057.TIF,L,128,128,"(128, 128)",uint8,25.0,231.0,195.12921142578125,20.338162064103255
1-1060,1,inclusion,Heat 1 images/imgs/01060.TIF,L,128,128,"(128, 128)",uint8,24.0,229.0,189.41473388671875,29.13847269535675
1-1062,1,inclusion,Heat 1 images/imgs/01062.TIF,L,128,128,"(128, 128)",uint8,55.0,229.0,193.34930419921875,14.194325545431505
1-1063,1,inclusion,Heat 1 images/imgs/01063.TIF,L,128,128,"(128, 128)",uint8,11.0,231.0,193.08355712890625,23.970792940624694
1-1071,1,inclusion,Heat 1 images/imgs/01071.TIF,L,128,128,"(128, 128)",uint8,87.0,229.0,191.71917724609375,15.559838609244386
1-1080,1,inclusion,Heat 1 images/imgs/01080.TIF,L,128,128,"(128, 128)",uint8,47.0,236.0,194.97247314453125,18.112840387447086
1-1082,1,inclusion,Heat 1 images/imgs/01082.TIF,L,128,128,"(128, 128)",uint8,16.0,229.0,178.5732421875,41.31603830625775
1-1092,1,inclusion,Heat 1 images/imgs/01092.TIF,L,128,128,"(128, 128)",uint8,30.0,231.0,187.83087158203125,31.229829765150285
1-1097,1,inclusion,Heat 1 images/imgs/01097.TIF,L,128,128,"(128, 128)",uint8,28.0,231.0,192.8895263671875,25.451921255112612
1-1110,1,inclusion,Heat 1 images/imgs/01110.TIF,L,128,128,"(128, 128)",uint8,27.0,232.0,192.38665771484375,25.329936513932147
1-1113,1,inclusion,Heat 1 images/imgs/01113.TIF,L,128,128,"(128, 128)",uint8,24.0,232.0,196.011962890625,16.40092855527349
1-1115,1,inclusion,Heat 1 images/imgs/01115.TIF,L,128,128,"(128, 128)",uint8,40.0,234.0,196.59881591796875,19.047480662650468
1-1116,1,inclusion,Heat 1 images/imgs/01116.TIF,L,128,128,"(128, 128)",uint8,64.0,235.0,193.7921142578125,25.855510876752806
1-1126,1,inclusion,Heat 1 images/imgs/01126.TIF,L,128,128,"(128, 128)",uint8,46.0,232.0,195.20611572265625,17.55416934872504
1-1130,1,inclusion,Heat 1 images/imgs/01130.TIF,L,128,128,"(128, 128)",uint8,19.0,232.0,188.2567138671875,30.362782736920806
1-1131,1,inclusion,Heat 1 images/imgs/01131.TIF,L,128,128,"(128, 128)",uint8,29.0,235.0,195.55889892578125,21.48641632707987
1-1133,1,inclusion,Heat 1 images/imgs/01133.TIF,L,128,128,"(128, 128)",uint8,26.0,234.0,197.35205078125,19.29483695445452
1-1136,1,inclusion,Heat 1 images/imgs/01136.TIF,L,128,128,"(128, 128)",uint8,51.0,233.0,197.9122314453125,15.8988075602247
1-1140,1,inclusion,Heat 1 images/imgs/01140.TIF,L,128,128,"(128, 128)",uint8,48.0,242.0,194.3031005859375,25.878951712802323
1-1141,1,inclusion,Heat 1 images/imgs/01141.TIF,L,128,128,"(128, 128)",uint8,29.0,228.0,192.47637939453125,20.453573898736128
1-1144,1,inclusion,Heat 1 images/imgs/01144.TIF,L,128,128,"(128, 128)",uint8,30.0,239.0,195.28271484375,21.551322489073865
1-1145,1,inclusion,Heat 1 images/imgs/01145.TIF,L,128,128,"(128, 128)",uint8,27.0,234.0,194.26959228515625,26.538820110016488
1-1146,1,inclusion,Heat 1 images/imgs/01146.TIF,L,128,128,"(128, 128)",uint8,40.0,236.0,196.8299560546875,17.20453391988323
1-1148,1,inclusion,Heat 1 images/imgs/01148.TIF,L,128,128,"(128, 128)",uint8,51.0,226.0,193.75775146484375,18.472641820351413
1-1152,1,inclusion,Heat 1 images/imgs/01152.TIF,L,128,128,"(128, 128)",uint8,35.0,233.0,196.565673828125,19.598551755005058
1-1164,1,inclusion,Heat 1 images/imgs/01164.TIF,L,128,128,"(128, 128)",uint8,34.0,236.0,192.655517578125,22.766453074028828
1-1169,1,inclusion,Heat 1 images/imgs/01169.TIF,L,128,128,"(128, 128)",uint8,11.0,234.0,191.3983154296875,34.15780513234271
1-1171,1,inclusion,Heat 1 images/imgs/01171.TIF,L,128,128,"(128, 128)",uint8,74.0,232.0,194.16107177734375,18.773669844164715
1-1174,1,inclusion,Heat 1 images/imgs/01174.TIF,L,128,128,"(128, 128)",uint8,40.0,236.0,193.58795166015625,25.69778304772565
1-1177,1,inclusion,Heat 1 images/imgs/01177.TIF,L,128,128,"(128, 128)",uint8,20.0,230.0,193.10009765625,23.59244336179544
1-1188,1,inclusion,Heat 1 images/imgs/01188.TIF,L,128,128,"(128, 128)",uint8,79.0,239.0,186.5809326171875,32.50225604713714
1-1200,1,inclusion,Heat 1 images/imgs/01200.TIF,L,128,128,"(128, 128)",uint8,22.0,236.0,192.9591064453125,29.920388549605644
1-1201,1,inclusion,Heat 1 images/imgs/01201.TIF,L,128,128,"(128, 128)",uint8,34.0,232.0,194.94244384765625,24.540370424079708
1-1206,1,inclusion,Heat 1 images/imgs/01206.TIF,L,128,128,"(128, 128)",uint8,36.0,235.0,194.3916015625,25.09163076304647
1-1208,1,inclusion,Heat 1 images/imgs/01208.TIF,L,128,128,"(128, 128)",uint8,38.0,235.0,192.56060791015625,24.259295466376933
1-1219,0,non-inclusion,Heat 1 images/imgs/01219.TIF,L,128,128,"(128, 128)",uint8,32.0,239.0,198.02056884765625,18.344249201806402
1-1223,1,inclusion,Heat 1 images/imgs/01223.TIF,L,128,128,"(128, 128)",uint8,23.0,229.0,193.15545654296875,17.854448023399645
1-1227,1,inclusion,Heat 1 images/imgs/01227.TIF,L,128,128,"(128, 128)",uint8,33.0,235.0,195.7283935546875,18.578238920419157
1-1229,1,inclusion,Heat 1 images/imgs/01229.TIF,L,128,128,"(128, 128)",uint8,60.0,235.0,195.85009765625,19.96326558072885
1-1230,1,inclusion,Heat 1 images/imgs/01230.TIF,L,128,128,"(128, 128)",uint8,31.0,235.0,196.79962158203125,21.562127993923305
1-1245,1,inclusion,Heat 1 images/imgs/01245.TIF,L,128,128,"(128, 128)",uint8,27.0,235.0,177.3179931640625,44.231970787232726
1-1246,1,inclusion,Heat 1 images/imgs/01246.TIF,L,128,128,"(128, 128)",uint8,21.0,232.0,190.36474609375,25.99337716758168
1-1250,1,inclusion,Heat 1 images/imgs/01250.TIF,L,128,128,"(128, 128)",uint8,52.0,231.0,195.32879638671875,17.307369243854247
1-1269,1,inclusion,Heat 1 images/imgs/01269.TIF,L,128,128,"(128, 128)",uint8,27.0,236.0,183.8931884765625,41.66362600546742
1-1271,1,inclusion,Heat 1 images/imgs/01271.TIF,L,128,128,"(128, 128)",uint8,16.0,234.0,189.67193603515625,34.2800674720812
1-1276,1,inclusion,Heat 1 images/imgs/01276.TIF,L,128,128,"(128, 128)",uint8,25.0,235.0,191.8162841796875,24.829839628909546
1-1284,1,inclusion,Heat 1 images/imgs/01284.TIF,L,128,128,"(128, 128)",uint8,19.0,236.0,192.3994140625,30.088156032660756
1-1291,1,inclusion,Heat 1 images/imgs/01291.TIF,L,128,128,"(128, 128)",uint8,19.0,225.0,186.40289306640625,30.331157175981154
