sample_id,heat,part,image_path,label,label_name
1-1506,1,1506,Heat 1 images/imgs/01506.TIF,1,inclusion
1-1510,1,1510,Heat 1 images/imgs/01510.TIF,1,inclusion
1-1511,1,1511,Heat 1 images/imgs/01511.TIF,1,inclusion
1-1517,1,1517,Heat 1 images/imgs/01517.TIF,1,inclusion
1-1520,1,1520,Heat 1 images/imgs/01520.TIF,1,inclusion
1-1544,1,1544,Heat 1 images/imgs/01544.TIF,1,inclusion
1-1546,1,1546,Heat 1 images/imgs/01546.TIF,1,inclusion
1-1549,1,1549,Heat 1 images/imgs/01549.TIF,1,inclusion
1-1557,1,1557,Heat 1 images/imgs/01557.TIF,1,inclusion
1-1558,1,1558,Heat 1 images/imgs/01558.TIF,1,inclusion
1-1561,1,1561,Heat 1 images/imgs/01561.TIF,1,inclusion
1-1570,1,1570,Heat 1 images/imgs/01570.TIF,1,inclusion
1-1574,1,1574,Heat 1 images/imgs/01574.TIF,0,non-inclusion
1-1577,1,1577,Heat 1 images/imgs/01577.TIF,1,inclusion
1-1584,1,1584,Heat 1 images/imgs/01584.TIF,1,inclusion
1-1592,1,1592,Heat 1 images/imgs/01592.TIF,1,inclusion
1-1606,1,1606,Heat 1 images/imgs/01606.TIF,1,inclusion
1-1634,1,1634,Heat 1 images/imgs/01634.TIF,1,inclusion
1-1644,1,1644,Heat 1 images/imgs/01644.TIF,1,inclusion
1-1652,1,1652,Heat 1 images/imgs/01652.TIF,1,inclusion
1-1655,1,1655,Heat 1 images/imgs/01655.TIF,1,inclusion
1-1667,1,1667,Heat 1 images/imgs/01667.TIF,1,inclusion
1-1676,1,1676,Heat 1 images/imgs/01676.TIF,1,inclusion
1-1691,1,1691,Heat 1 images/imgs/01691.TIF,1,inclusion
1-1695,1,1695,Heat 1 images/imgs/01695.TIF,1,inclusion
1-1697,1,1697,Heat 1 images/imgs/01697.TIF,1,inclusion
1-1700,1,1700,Heat 1 images/imgs/01700.TIF,1,inclusion
1-1705,1,1705,Heat 1 images/imgs/01705.TIF,1,inclusion
1-1708,1,1708,Heat 1 images/imgs/01708.TIF,1,inclusion
1-1716,1,1716,Heat 1 images/imgs/01716.TIF,1,inclusion
1-1718,1,1718,Heat 1 images/imgs/01718.TIF,1,inclusion
1-1728,1,1728,Heat 1 images/imgs/01728.TIF,1,inclusion
1-1751,1,1751,Heat 1 images/imgs/01751.TIF,1,inclusion
1-1752,1,1752,Heat 1 images/imgs/01752.TIF,1,inclusion
1-1769,1,1769,Heat 1 images/imgs/01769.TIF,1,inclusion
1-1770,1,1770,Heat 1 images/imgs/01770.TIF,1,inclusion
1-1774,1,1774,Heat 1 images/imgs/01774.TIF,1,inclusion
1-1780,1,1780,Heat 1 images/imgs/01780.TIF,1,inclusion
1-1781,1,1781,Heat 1 images/imgs/01781.TIF,1,inclusion
1-1782,1,1782,Heat 1 images/imgs/01782.TIF,1,inclusion
1-1787,1,1787,Heat 1 images/imgs/01787.TIF,1,inclusion
1-1791,1,1791,Heat 1 images/imgs/01791.TIF,1,inclusion
1-1792,1,1792,Heat 1 images/imgs/01792.TIF,1,inclusion
1-1799,1,1799,Heat 1 images/imgs/01799.TIF,1,inclusion
1-1801,1,1801,Heat 1 images/imgs/01801.TIF,1,inclusion
1-1807,1,1807,Heat 1 images/imgs/01807.TIF,1,inclusion
1-1809,1,1809,Heat 1 images/imgs/01809.TIF,1,inclusion
1-1814,1,1814,Heat 1 images/imgs/01814.TIF,1,inclusion
1-1824,1,1824,Heat 1 images/imgs/01824.TIF,1,inclusion
1-1825,1,1825,Heat 1 images/imgs/01825.TIF,1,inclusion
1-1834,1,1834,Heat 1 images/imgs/01834.TIF,1,inclusion
1-1842,1,1842,Heat 1 images/imgs/01842.TIF,1,inclusion
1-1849,1,1849,Heat 1 images/imgs/01849.TIF,1,inclusion
1-1855,1,1855,Heat 1 images/imgs/01855.TIF,1,inclusion
1-1856,1,1856,Heat 1 images/imgs/01856.TIF,1,inclusion
1-1863,1,1863,Heat 1 images/imgs/01863.TIF,1,inclusion
1-1864,1,1864,Heat 1 images/imgs/01864.TIF,1,inclusion
1-1871,1,1871,Heat 1 images/imgs/01871.TIF,1,inclusion
1-1874,1,1874,Heat 1 images/imgs/01874.TIF,1,inclusion
1-1883,1,1883,Heat 1 images/imgs/01883.TIF,1,inclusion
1-1904,1,1904,Heat 1 images/imgs/01904.TIF,1,inclusion
1-1909,1,1909,Heat 1 images/imgs/01909.TIF,1,inclusion
1-1910,1,1910,Heat 1 images/imgs/01910.TIF,1,inclusion
1-1912,1,1912,Heat 1 images/imgs/01912.TIF,1,inclusion
1-1935,1,1935,Heat 1 images/imgs/01935.TIF,1,inclusion
1-1945,1,1945,Heat 1 images/imgs/01945.TIF,1,inclusion
1-1949,1,1949,Heat 1 images/imgs/01949.TIF,1,inclusion
1-1960,1,1960,Heat 1 images/imgs/01960.TIF,1,inclusion
1-1989,1,1989,Heat 1 images/imgs/01989.TIF,1,inclusion
1-1996,1,1996,Heat 1 images/imgs/01996.TIF,1,inclusion
1-1999,1,1999,Heat 1 images/imgs/01999.TIF,1,inclusion
1-2016,1,2016,Heat 1 images/imgs/02016.TIF,1,inclusion
1-2024,1,2024,Heat 1 images/imgs/02024.TIF,1,inclusion
1-2029,1,2029,Heat 1 images/imgs/02029.TIF,1,inclusion
1-2030,1,2030,Heat 1 images/imgs/02030.TIF,1,inclusion
1-2055,1,2055,Heat 1 images/imgs/02055.TIF,1,inclusion
1-2064,1,2064,Heat 1 images/imgs/02064.TIF,1,inclusion
1-2072,1,2072,Heat 1 images/imgs/02072.TIF,1,inclusion
1-2074,1,2074,Heat 1 images/imgs/02074.TIF,1,inclusion
1-2079,1,2079,Heat 1 images/imgs/02079.TIF,1,inclusion
1-2098,1,2098,Heat 1 images/imgs/02098.TIF,1,inclusion
1-2104,1,2104,Heat 1 images/imgs/02104.TIF,1,inclusion
1-2105,1,2105,Heat 1 images/imgs/02105.TIF,1,inclusion
1-2107,1,2107,Heat 1 images/imgs/02107.TIF,1,inclusion
1-2113,1,2113,Heat 1 images/imgs/02113.TIF,1,inclusion
1-2120,1,2120,Heat 1 images/imgs/02120.TIF,1,inclusion
1-2126,1,2126,Heat 1 images/imgs/02126.TIF,1,inclusion
1-2127,1,2127,Heat 1 images/imgs/02127.TIF,1,inclusion
1-2134,1,2134,Heat 1 images/imgs/02134.TIF,1,inclusion
1-2151,1,2151,Heat 1 images/imgs/02151.TIF,1,inclusion
1-2154,1,2154,Heat 1 images/imgs/02154.TIF,1,inclusion
1-2172,1,2172,Heat 1 images/imgs/02172.TIF,1,inclusion
1-2188,1,2188,Heat 1 images/imgs/02188.TIF,1,inclusion
1-2195,1,2195,Heat 1 images/imgs/02195.TIF,1,inclusion
1-2197,1,2197,Heat 1 images/imgs/02197.TIF,1,inclusion
1-2214,1,2214,Heat 1 images/imgs/02214.TIF,1,inclusion
1-2215,1,2215,Heat 1 images/imgs/02215.TIF,1,inclusion
1-2231,1,2231,Heat 1 images/imgs/02231.TIF,1,inclusion
1-2235,1,2235,Heat 1 images/imgs/02235.TIF,1,inclusion
1-2236,1,2236,Heat 1 images/imgs/02236.TIF,1,inclusion
1-2240,1,2240,Heat 1 images/imgs/02240.TIF,1,inclusion
1-2246,1,2246,Heat 1 images/imgs/02246.TIF,1,inclusion
1-2252,1,2252,Heat 1 images/imgs/02252.TIF,1,inclusion
1-2275,1,2275,Heat 1 images/imgs/02275.TIF,1,inclusion
1-2276,1,2276,Heat 1 images/imgs/02276.TIF,1,inclusion
1-2283,1,2283,Heat 1 images/imgs/02283.TIF,1,inclusion
1-2287,1,2287,Heat 1 images/imgs/02287.TIF,1,inclusion
1-2300,1,2300,Heat 1 images/imgs/02300.TIF,1,inclusion
1-2305,1,2305,Heat 1 images/imgs/02305.TIF,1,inclusion
1-2314,1,2314,Heat 1 images/imgs/02314.TIF,1,inclusion
1-2315,1,2315,Heat 1 images/imgs/02315.TIF,1,inclusion
1-2326,1,2326,Heat 1 images/imgs/02326.TIF,1,inclusion
1-2332,1,2332,Heat 1 images/imgs/02332.TIF,1,inclusion
1-2333,1,2333,Heat 1 images/imgs/02333.TIF,1,inclusion
1-2348,1,2348,Heat 1 images/imgs/02348.TIF,1,inclusion
1-2350,1,2350,Heat 1 images/imgs/02350.TIF,1,inclusion
1-2371,1,2371,Heat 1 images/imgs/02371.TIF,1,inclusion
1-2376,1,2376,Heat 1 images/imgs/02376.TIF,1,inclusion
1-2377,1,2377,Heat 1 images/imgs/02377.TIF,1,inclusion
1-2379,1,2379,Heat 1 images/imgs/02379.TIF,1,inclusion
1-2402,1,2402,Heat 1 images/imgs/02402.TIF,1,inclusion
1-2407,1,2407,Heat 1 images/imgs/02407.TIF,1,inclusion
1-2415,1,2415,Heat 1 images/imgs/02415.TIF,1,inclusion
1-2421,1,2421,Heat 1 images/imgs/02421.TIF,1,inclusion
1-2422,1,2422,Heat 1 images/imgs/02422.TIF,1,inclusion
1-2425,1,2425,Heat 1 images/imgs/02425.TIF,1,inclusion
1-2435,1,2435,Heat 1 images/imgs/02435.TIF,1,inclusion
1-2442,1,2442,Heat 1 images/imgs/02442.TIF,1,inclusion
1-2443,1,2443,Heat 1 images/imgs/02443.TIF,1,inclusion
1-2444,1,2444,Heat 1 images/imgs/02444.TIF,1,inclusion
1-2457,1,2457,Heat 1 images/imgs/02457.TIF,1,inclusion
1-2468,1,2468,Heat 1 images/imgs/02468.TIF,1,inclusion
1-2470,1,2470,Heat 1 images/imgs/02470.TIF,1,inclusion
1-2472,1,2472,Heat 1 images/imgs/02472.TIF,1,inclusion
1-2473,1,2473,Heat 1 images/imgs/02473.TIF,1,inclusion
1-2478,1,2478,Heat 1 images/imgs/02478.TIF,1,inclusion
1-2487,1,2487,Heat 1 images/imgs/02487.TIF,1,inclusion
1-2495,1,2495,Heat 1 images/imgs/02495.TIF,1,inclusion
1-2499,1,2499,Heat 1 images/imgs/02499.TIF,1,inclusion
1-2516,1,2516,Heat 1 images/imgs/02516.TIF,1,inclusion
1-2528,1,2528,Heat 1 images/imgs/02528.TIF,1,inclusion
1-2530,1,2530,Heat 1 images/imgs/02530.TIF,1,inclusion
1-2544,1,2544,Heat 1 images/imgs/02544.TIF,1,inclusion
1-2547,1,2547,Heat 1 images/imgs/02547.TIF,1,inclusion
1-2557,1,2557,Heat 1 images/imgs/02557.TIF,1,inclusion
1-2558,1,2558,Heat 1 images/imgs/02558.TIF,1,inclusion
1-2567,1,2567,Heat 1 images/imgs/02567.TIF,1,inclusion
1-2569,1,2569,Heat 1 images/imgs/02569.TIF,1,inclusion
1-2577,1,2577,Heat 1 images/imgs/02577.TIF,1,inclusion
1-2590,1,2590,Heat 1 images/imgs/02590.TIF,1,inclusion
1-2596,1,2596,Heat 1 images/imgs/02596.TIF,1,inclusion
1-2613,1,2613,Heat 1 images/imgs/02613.TIF,1,inclusion
1-2632,1,2632,Heat 1 images/imgs/02632.TIF,1,inclusion
1-2635,1,2635,Heat 1 images/imgs/02635.TIF,1,inclusion
1-2650,1,2650,Heat 1 images/imgs/02650.TIF,1,inclusion
1-2651,1,2651,Heat 1 images/imgs/02651.TIF,1,inclusion
1-2653,1,2653,Heat 1 images/imgs/02653.TIF,1,inclusion
1-2669,1,2669,Heat 1 images/imgs/02669.TIF,1,inclusion
1-2676,1,2676,Heat 1 images/imgs/02676.TIF,1,inclusion
1-2678,1,2678,Heat 1 images/imgs/02678.TIF,1,inclusion
1-2690,1,2690,Heat 1 images/imgs/02690.TIF,1,inclusion
1-2692,1,2692,Heat 1 images/imgs/02692.TIF,1,inclusion
1-2701,1,2701,Heat 1 images/imgs/02701.TIF,1,inclusion
1-2704,1,2704,Heat 1 images/imgs/02704.TIF,1,inclusion
1-2723,1,2723,Heat 1 images/imgs/02723.TIF,1,inclusion
1-2732,1,2732,Heat 1 images/imgs/02732.TIF,1,inclusion
1-2735,1,2735,Heat 1 images/imgs/02735.TIF,1,inclusion
1-2749,1,2749,Heat 1 images/imgs/02749.TIF,1,inclusion
1-2750,1,2750,Heat 1 images/imgs/02750.TIF,1,inclusion
1-2751,1,2751,Heat 1 images/imgs/02751.TIF,1,inclusion
1-2771,1,2771,Heat 1 images/imgs/02771.TIF,1,inclusion
1-2773,1,2773,Heat 1 images/imgs/02773.TIF,1,inclusion
1-2804,1,2804,Heat 1 images/imgs/02804.TIF,1,inclusion
1-2817,1,2817,Heat 1 images/imgs/02817.TIF,1,inclusion
1-2818,1,2818,Heat 1 images/imgs/02818.TIF,1,inclusion
1-2842,1,2842,Heat 1 images/imgs/02842.TIF,1,inclusion
1-2847,1,2847,Heat 1 images/imgs/02847.TIF,1,inclusion
1-2850,1,2850,Heat 1 images/imgs/02850.TIF,1,inclusion
1-2851,1,2851,Heat 1 images/imgs/02851.TIF,1,inclusion
1-2865,1,2865,Heat 1 images/imgs/02865.TIF,1,inclusion
1-2867,1,2867,Heat 1 images/imgs/02867.TIF,1,inclusion
1-2868,1,2868,Heat 1 images/imgs/02868.TIF,1,inclusion
1-2871,1,2871,Heat 1 images/imgs/02871.TIF,1,inclusion
1-2890,1,2890,Heat 1 images/imgs/02890.TIF,1,inclusion
1-2896,1,2896,Heat 1 images/imgs/02896.TIF,1,inclusion
1-2907,1,2907,Heat 1 images/imgs/02907.TIF,1,inclusion
1-2910,1,2910,Heat 1 images/imgs/02910.TIF,1,inclusion
1-2930,1,2930,Heat 1 images/imgs/02930.TIF,1,inclusion
1-2937,1,2937,Heat 1 images/imgs/02937.TIF,1,inclusion
1-2944,1,2944,Heat 1 images/imgs/02944.TIF,1,inclusion
1-2953,1,2953,Heat 1 images/imgs/02953.TIF,1,inclusion
1-2958,1,2958,Heat 1 images/imgs/02958.TIF,1,inclusion
1-2963,1,2963,Heat 1 images/imgs/02963.TIF,1,inclusion
1-2968,1,2968,Heat 1 images/imgs/02968.TIF,1,inclusion
1-2979,1,2979,Heat 1 images/imgs/02979.TIF,1,inclusion
1-3001,1,3001,Heat 1 images/imgs/03001.TIF,1,inclusion
1-3010,1,3010,Heat 1 images/imgs/03010.TIF,1,inclusion
1-3028,1,3028,Heat 1 images/imgs/03028.TIF,1,inclusion
1-3031,1,3031,Heat 1 images/imgs/03031.TIF,1,inclusion
1-3042,1,3042,Heat 1 images/imgs/03042.TIF,1,inclusion
1-3044,1,3044,Heat 1 images/imgs/03044.TIF,1,inclusion
1-3061,1,3061,Heat 1 images/imgs/03061.TIF,1,inclusion
1-3063,1,3063,Heat 1 images/imgs/03063.TIF,1,inclusion
1-3066,1,3066,Heat 1 images/imgs/03066.TIF,1,inclusion
1-3069,1,3069,Heat 1 images/imgs/03069.TIF,1,inclusion
1-3075,1,3075,Heat 1 images/imgs/03075.TIF,1,inclusion
1-3081,1,3081,Heat 1 images/imgs/03081.TIF,1,inclusion
1-3084,1,3084,Heat 1 images/imgs/03084.TIF,1,inclusion
1-3090,1,3090,Heat 1 images/imgs/03090.TIF,1,inclusion
1-3107,1,3107,Heat 1 images/imgs/03107.TIF,1,inclusion
1-3118,1,3118,Heat 1 images/imgs/03118.TIF,1,inclusion
1-3131,1,3131,Heat 1 images/imgs/03131.TIF,1,inclusion
1-3145,1,3145,Heat 1 images/imgs/03145.TIF,1,inclusion
1-3146,1,3146,Heat 1 images/imgs/03146.TIF,1,inclusion
1-3164,1,3164,Heat 1 images/imgs/03164.TIF,1,inclusion
1-3179,1,3179,Heat 1 images/imgs/03179.TIF,1,inclusion
1-3189,1,3189,Heat 1 images/imgs/03189.TIF,1,inclusion
1-3191,1,3191,Heat 1 images/imgs/03191.TIF,1,inclusion
1-3200,1,3200,Heat 1 images/imgs/03200.TIF,1,inclusion
1-3233,1,3233,Heat 1 images/imgs/03233.TIF,1,inclusion
1-3240,1,3240,Heat 1 images/imgs/03240.TIF,1,inclusion
1-3242,1,3242,Heat 1 images/imgs/03242.TIF,1,inclusion
1-3244,1,3244,Heat 1 images/imgs/03244.TIF,1,inclusion
1-3257,1,3257,Heat 1 images/imgs/03257.TIF,1,inclusion
1-3260,1,3260,Heat 1 images/imgs/03260.TIF,1,inclusion
1-3276,1,3276,Heat 1 images/imgs/03276.TIF,1,inclusion
1-3278,1,3278,Heat 1 images/imgs/03278.TIF,1,inclusion
1-3279,1,3279,Heat 1 images/imgs/03279.TIF,1,inclusion
1-3283,1,3283,Heat 1 images/imgs/03283.TIF,1,inclusion
1-3298,1,3298,Heat 1 images/imgs/03298.TIF,1,inclusion
1-3305,1,3305,Heat 1 images/imgs/03305.TIF,0,non-inclusion
1-3306,1,3306,Heat 1 images/imgs/03306.TIF,1,inclusion
1-3349,1,3349,Heat 1 images/imgs/03349.TIF,1,inclusion
1-3354,1,3354,Heat 1 images/imgs/03354.TIF,1,inclusion
1-3358,1,3358,Heat 1 images/imgs/03358.TIF,1,inclusion
1-3370,1,3370,Heat 1 images/imgs/03370.TIF,1,inclusion
1-3373,1,3373,Heat 1 images/imgs/03373.TIF,1,inclusion
1-3384,1,3384,Heat 1 images/imgs/03384.TIF,1,inclusion
1-3388,1,3388,Heat 1 images/imgs/03388.TIF,1,inclusion
1-3389,1,3389,Heat 1 images/imgs/03389.TIF,1,inclusion
1-3394,1,3394,Heat 1 images/imgs/03394.TIF,1,inclusion
1-3414,1,3414,Heat 1 images/imgs/03414.TIF,1,inclusion
1-3421,1,3421,Heat 1 images/imgs/03421.TIF,1,inclusion
1-3425,1,3425,Heat 1 images/imgs/03425.TIF,1,inclusion
1-3426,1,3426,Heat 1 images/imgs/03426.TIF,1,inclusion
1-3436,1,3436,Heat 1 images/imgs/03436.TIF,1,inclusion
1-3442,1,3442,Heat 1 images/imgs/03442.TIF,1,inclusion
1-3465,1,3465,Heat 1 images/imgs/03465.TIF,1,inclusion
1-3466,1,3466,Heat 1 images/imgs/03466.TIF,1,inclusion
1-3474,1,3474,Heat 1 images/imgs/03474.TIF,1,inclusion
1-3481,1,3481,Heat 1 images/imgs/03481.TIF,1,inclusion
1-3488,1,3488,Heat 1 images/imgs/03488.TIF,1,inclusion
1-3490,1,3490,Heat 1 images/imgs/03490.TIF,1,inclusion
1-3496,1,3496,Heat 1 images/imgs/03496.TIF,1,inclusion
1-3498,1,3498,Heat 1 images/imgs/03498.TIF,1,inclusion
1-3500,1,3500,Heat 1 images/imgs/03500.TIF,1,inclusion
1-3503,1,3503,Heat 1 images/imgs/03503.TIF,1,inclusion
1-3507,1,3507,Heat 1 images/imgs/03507.TIF,1,inclusion
1-3514,1,3514,Heat 1 images/imgs/03514.TIF,1,inclusion
1-3517,1,3517,Heat 1 images/imgs/03517.TIF,1,inclusion
1-3537,1,3537,Heat 1 images/imgs/03537.TIF,1,inclusion
1-3540,1,3540,Heat 1 images/imgs/03540.TIF,1,inclusion
1-3543,1,3543,Heat 1 images/imgs/03543.TIF,1,inclusion
1-3547,1,3547,Heat 1 images/imgs/03547.TIF,1,inclusion
1-3551,1,3551,Heat 1 images/imgs/03551.TIF,1,inclusion
1-3553,1,3553,Heat 1 images/imgs/03553.TIF,1,inclusion
1-3554,1,3554,Heat 1 images/imgs/03554.TIF,1,inclusion
1-3585,1,3585,Heat 1 images/imgs/03585.TIF,1,inclusion
1-3588,1,3588,Heat 1 images/imgs/03588.TIF,1,inclusion
1-3595,1,3595,Heat 1 images/imgs/03595.TIF,1,inclusion
1-3633,1,3633,Heat 1 images/imgs/03633.TIF,1,inclusion
1-3644,1,3644,Heat 1 images/imgs/03644.TIF,1,inclusion
1-3646,1,3646,Heat 1 images/imgs/03646.TIF,1,inclusion
1-3656,1,3656,Heat 1 images/imgs/03656.TIF,1,inclusion
1-3662,1,3662,Heat 1 images/imgs/03662.TIF,1,inclusion
1-3665,1,3665,Heat 1 images/imgs/03665.TIF,1,inclusion
1-3684,1,3684,Heat 1 images/imgs/03684.TIF,1,inclusion
1-3695,1,3695,Heat 1 images/imgs/03695.TIF,1,inclusion
1-3697,1,3697,Heat 1 images/imgs/03697.TIF,1,inclusion
1-3702,1,3702,Heat 1 images/imgs/03702.TIF,1,inclusion
1-3704,1,3704,Heat 1 images/imgs/03704.TIF,1,inclusion
1-3708,1,3708,Heat 1 images/imgs/03708.TIF,1,inclusion
1-3709,1,3709,Heat 1 images/imgs/03709.TIF,1,inclusion
1-3775,1,3775,Heat 1 images/imgs/03775.TIF,1,inclusion
1-3777,1,3777,Heat 1 images/imgs/03777.TIF,1,inclusion
1-3811,1,3811,Heat 1 images/imgs/03811.TIF,1,inclusion
1-3825,1,3825,Heat 1 images/imgs/03825.TIF,1,inclusion
1-3858,1,3858,Heat 1 images/imgs/03858.TIF,1,inclusion
1-3860,1,3860,Heat 1 images/imgs/03860.TIF,1,inclusion
1-3883,1,3883,Heat 1 images/imgs/03883.TIF,1,inclusion
1-3889,1,3889,Heat 1 images/imgs/03889.TIF,1,inclusion
1-3894,1,3894,Heat 1 images/imgs/03894.TIF,1,inclusion
1-3918,1,3918,Heat 1 images/imgs/03918.TIF,1,inclusion
1-3920,1,3920,Heat 1 images/imgs/03920.TIF,1,inclusion
1-3926,1,3926,Heat 1 images/imgs/03926.TIF,1,inclusion
1-3927,1,3927,Heat 1 images/imgs/03927.TIF,1,inclusion
1-3928,1,3928,Heat 1 images/imgs/03928.TIF,1,inclusion
1-3935,1,3935,Heat 1 images/imgs/03935.TIF,1,inclusion
1-3937,1,3937,Heat 1 images/imgs/03937.TIF,1,inclusion
1-3939,1,3939,Heat 1 images/imgs/03939.TIF,1,inclusion
1-3940,1,3940,Heat 1 images/imgs/03940.TIF,1,inclusion
1-3947,1,3947,Heat 1 images/imgs/03947.TIF,1,inclusion
1-3948,1,3948,Heat 1 images/imgs/03948.TIF,1,inclusion
1-3958,1,3958,Heat 1 images/imgs/03958.TIF,1,inclusion
1-3980,1,3980,Heat 1 images/imgs/03980.TIF,1,inclusion
1-3985,1,3985,Heat 1 images/imgs/03985.TIF,1,inclusion
1-3987,1,3987,Heat 1 images/imgs/03987.TIF,1,inclusion
1-4005,1,4005,Heat 1 images/imgs/04005.TIF,1,inclusion
1-4007,1,4007,Heat 1 images/imgs/04007.TIF,1,inclusion
1-4027,1,4027,Heat 1 images/imgs/04027.TIF,1,inclusion
1-4038,1,4038,Heat 1 images/imgs/04038.TIF,1,inclusion
1-4039,1,4039,Heat 1 images/imgs/04039.TIF,1,inclusion
1-4040,1,4040,Heat 1 images/imgs/04040.TIF,1,inclusion
1-4049,1,4049,Heat 1 images/imgs/04049.TIF,1,inclusion
1-4084,1,4084,Heat 1 images/imgs/04084.TIF,1,inclusion
1-4096,1,4096,Heat 1 images/imgs/04096.TIF,1,inclusion
1-4097,1,4097,Heat 1 images/imgs/04097.TIF,1,inclusion
1-4109,1,4109,Heat 1 images/imgs/04109.TIF,1,inclusion
1-4125,1,4125,Heat 1 images/imgs/04125.TIF,1,inclusion
1-4146,1,4146,Heat 1 images/imgs/04146.TIF,1,inclusion
1-4154,1,4154,Heat 1 images/imgs/04154.TIF,1,inclusion
1-4164,1,4164,Heat 1 images/imgs/04164.TIF,1,inclusion
1-4267,1,4267,Heat 1 images/imgs/04267.TIF,1,inclusion
1-4287,1,4287,Heat 1 images/imgs/04287.TIF,1,inclusion
1-4295,1,4295,Heat 1 images/imgs/04295.TIF,1,inclusion
1-4315,1,4315,Heat 1 images/imgs/04315.TIF,1,inclusion
1-4368,1,4368,Heat 1 images/imgs/04368.TIF,1,inclusion
1-4378,1,4378,Heat 1 images/imgs/04378.TIF,1,inclusion
1-4400,1,4400,Heat 1 images/imgs/04400.TIF,1,inclusion
1-4406,1,4406,Heat 1 images/imgs/04406.TIF,1,inclusion
1-4414,1,4414,Heat 1 images/imgs/04414.TIF,1,inclusion
1-4421,1,4421,Heat 1 images/imgs/04421.TIF,1,inclusion
1-4463,1,4463,Heat 1 images/imgs/04463.TIF,1,inclusion
1-4466,1,4466,Heat 1 images/imgs/04466.TIF,1,inclusion
1-4480,1,4480,Heat 1 images/imgs/04480.TIF,0,non-inclusion
1-4489,1,4489,Heat 1 images/imgs/04489.TIF,1,inclusion
1-4525,1,4525,Heat 1 images/imgs/04525.TIF,1,inclusion
1-4527,1,4527,Heat 1 images/imgs/04527.TIF,1,inclusion
1-4545,1,4545,Heat 1 images/imgs/04545.TIF,1,inclusion
1-4549,1,4549,Heat 1 images/imgs/04549.TIF,1,inclusion
1-4560,1,4560,Heat 1 images/imgs/04560.TIF,1,inclusion
1-4569,1,4569,Heat 1 images/imgs/04569.TIF,1,inclusion
1-4590,1,4590,Heat 1 images/imgs/04590.TIF,1,inclusion
1-4604,1,4604,Heat 1 images/imgs/04604.TIF,1,inclusion
1-4627,1,4627,Heat 1 images/imgs/04627.TIF,1,inclusion
1-4638,1,4638,Heat 1 images/imgs/04638.TIF,1,inclusion
1-4647,1,4647,Heat 1 images/imgs/04647.TIF,1,inclusion
1-4685,1,4685,Heat 1 images/imgs/04685.TIF,1,inclusion
1-4691,1,4691,Heat 1 images/imgs/04691.TIF,1,inclusion
1-4710,1,4710,Heat 1 images/imgs/04710.TIF,1,inclusion
1-4727,1,4727,Heat 1 images/imgs/04727.TIF,1,inclusion
1-4743,1,4743,Heat 1 images/imgs/04743.TIF,1,inclusion
1-4744,1,4744,Heat 1 images/imgs/04744.TIF,1,inclusion
1-4745,1,4745,Heat 1 images/imgs/04745.TIF,1,inclusion
1-4748,1,4748,Heat 1 images/imgs/04748.TIF,1,inclusion
1-4750,1,4750,Heat 1 images/imgs/04750.TIF,1,inclusion
1-4759,1,4759,Heat 1 images/imgs/04759.TIF,1,inclusion
1-4772,1,4772,Heat 1 images/imgs/04772.TIF,1,inclusion
1-4780,1,4780,Heat 1 images/imgs/04780.TIF,1,inclusion
1-4781,1,4781,Heat 1 images/imgs/04781.TIF,1,inclusion
1-4807,1,4807,Heat 1 images/imgs/04807.TIF,1,inclusion
1-4815,1,4815,Heat 1 images/imgs/04815.TIF,1,inclusion
1-4819,1,4819,Heat 1 images/imgs/04819.TIF,1,inclusion
1-4822,1,4822,Heat 1 images/imgs/04822.TIF,1,inclusion
1-4845,1,4845,Heat 1 images/imgs/04845.TIF,1,inclusion
1-4847,1,4847,Heat 1 images/imgs/04847.TIF,1,inclusion
1-4864,1,4864,Heat 1 images/imgs/04864.TIF,1,inclusion
1-4866,1,4866,Heat 1 images/imgs/04866.TIF,1,inclusion
1-4875,1,4875,Heat 1 images/imgs/04875.TIF,1,inclusion
1-4878,1,4878,Heat 1 images/imgs/04878.TIF,0,non-inclusion
1-4901,1,4901,Heat 1 images/imgs/04901.TIF,1,inclusion
1-4902,1,4902,Heat 1 images/imgs/04902.TIF,1,inclusion
1-4920,1,4920,Heat 1 images/imgs/04920.TIF,1,inclusion
1-4936,1,4936,Heat 1 images/imgs/04936.TIF,1,inclusion
1-4962,1,4962,Heat 1 images/imgs/04962.TIF,1,inclusion
1-5001,1,5001,Heat 1 images/imgs/05001.TIF,1,inclusion
1-5012,1,5012,Heat 1 images/imgs/05012.TIF,1,inclusion
1-5083,1,5083,Heat 1 images/imgs/05083.TIF,1,inclusion
1-5087,1,5087,Heat 1 images/imgs/05087.TIF,1,inclusion
1-5113,1,5113,Heat 1 images/imgs/05113.TIF,1,inclusion
1-5119,1,5119,Heat 1 images/imgs/05119.TIF,1,inclusion
1-5146,1,5146,Heat 1 images/imgs/05146.TIF,1,inclusion
1-5153,1,5153,Heat 1 images/imgs/05153.TIF,1,inclusion
1-5175,1,5175,Heat 1 images/imgs/05175.TIF,1,inclusion
1-5219,1,5219,Heat 1 images/imgs/05219.TIF,1,inclusion
1-5233,1,5233,Heat 1 images/imgs/05233.TIF,0,non-inclusion
1-5238,1,5238,Heat 1 images/imgs/05238.TIF,1,inclusion
1-5239,1,5239,Heat 1 images/imgs/05239.TIF,1,inclusion
