image_path,mask_path,heat,particle_id,image_h,image_w,image_area,particle_area,particle_area_fraction,bbox_x,bbox_y,bbox_w,bbox_h,bbox_aspect,bbox_extent,particle_mean_intensity,particle_std_intensity,particle_min_intensity,particle_max_intensity,phase_1_area,phase_1_area_fraction_image,phase_1_area_fraction_particle,phase_1_mean_intensity,phase_1_std_intensity,phase_1_min_intensity,phase_1_max_intensity,phase_1_num_regions,phase_1_largest_region_area,phase_2_area,phase_2_area_fraction_image,phase_2_area_fraction_particle,phase_2_mean_intensity,phase_2_std_intensity,phase_2_min_intensity,phase_2_max_intensity,phase_2_num_regions,phase_2_largest_region_area,phase_3_area,phase_3_area_fraction_image,phase_3_area_fraction_particle,phase_3_mean_intensity,phase_3_std_intensity,phase_3_min_intensity,phase_3_max_intensity,phase_3_num_regions,phase_3_largest_region_area,total_phase_regions,SN,inclusion,type,class,label_match
./Heat 1 images/imgs/00060.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00060_phase_mask.png,1,60,128,128,16384,322,0.0196533203125,55,67,22,19,1.1578947368421053,0.7703349282296651,27.67701863354037,36.779112774142185,0,124,195,0.01190185546875,0.6055900621118012,1.6615384615384616,4.952938282790942,0,24,1,195,74,0.0045166015625,0.2298136645962732,47.58108108108108,13.764433954017395,26,71,1,74,53,0.00323486328125,0.1645962732919254,95.60377358490568,14.359717796461712,73,124,4,26,6,1-60,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 1 images/imgs/00061.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00061_phase_mask.png,1,61,128,128,16384,292,0.017822265625,64,76,22,18,1.2222222222222223,0.7373737373737373,32.44178082191781,45.98853379554833,0,173,190,0.0115966796875,0.6506849315068494,2.3947368421052637,6.70247194652136,0,30,3,188,51,0.00311279296875,0.1746575342465753,58.86274509803921,15.802729483576671,35,86,14,11,51,0.00311279296875,0.1746575342465753,117.96078431372548,17.803899974073456,91,173,13,10,30,1-61,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00062.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00062_phase_mask.png,1,62,128,128,16384,627,0.03826904296875,66,82,28,29,0.9655172413793104,0.7721674876847291,52.37639553429027,44.96149638682809,0,137,256,0.015625,0.4082934609250399,5.67578125,9.611209650826916,0,33,2,255,193,0.01177978515625,0.3078149920255183,61.29015544041451,14.769691570747485,34,84,1,193,178,0.0108642578125,0.2838915470494418,109.87640449438204,14.912343296006744,86,137,1,178,4,1-62,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00063.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00063_phase_mask.png,1,63,128,128,16384,1504,0.091796875,41,66,45,46,0.9782608695652174,0.7265700483091787,54.75265957446808,36.9626032021536,0,141,514,0.0313720703125,0.3417553191489361,12.503891050583658,12.421777993399854,0,37,7,506,644,0.039306640625,0.4281914893617021,61.8944099378882,12.150506716664228,39,82,3,636,346,0.0211181640625,0.2300531914893617,104.22254335260116,15.52155541653924,84,141,18,273,28,1-63,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 1 images/imgs/00064.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00064_phase_mask.png,1,64,128,128,16384,335,0.02044677734375,35,65,21,21,1.0,0.7596371882086168,27.280597014925373,35.45649526335042,0,115,201,0.01226806640625,0.6,1.696517412935323,4.762251841088992,0,21,1,201,76,0.004638671875,0.226865671641791,46.35526315789474,12.623812030995463,26,68,4,50,58,0.0035400390625,0.1731343283582089,90.94827586206895,13.233216323657969,71,115,10,14,15,1-64,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00065.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00065_phase_mask.png,1,65,128,128,16384,998,0.0609130859375,28,72,54,31,1.7419354838709675,0.5961768219832736,55.29759519038076,43.73438014012476,0,149,386,0.0235595703125,0.3867735470941884,9.362694300518134,10.924994255215696,0,32,4,383,297,0.01812744140625,0.2975951903807615,58.14814814814815,14.833019118392732,34,82,15,276,315,0.01922607421875,0.3156312625250501,108.8984126984127,15.488321171727064,85,149,5,171,24,1-65,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00066.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00066_phase_mask.png,1,66,128,128,16384,820,0.050048828125,39,69,35,32,1.09375,0.7321428571428571,32.99512195121951,36.064575898535466,0,128,469,0.02862548828125,0.5719512195121951,6.7164179104477615,7.659502728726171,0,26,1,469,207,0.01263427734375,0.2524390243902439,47.56521739130435,13.321891751247946,28,72,7,196,144,0.0087890625,0.1756097560975609,97.63888888888889,15.07233075277303,74,128,6,56,14,1-66,1.0,oxide,CA,matched
./Heat 1 images/imgs/00067.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00067_phase_mask.png,1,67,128,128,16384,1211,0.07391357421875,47,44,36,64,0.5625,0.5256076388888888,67.83236994219654,47.683523261892425,0,166,435,0.02655029296875,0.3592072667217176,14.213793103448277,14.81495960646204,0,41,2,411,371,0.02264404296875,0.3063583815028902,70.71428571428571,16.08097051268852,43,96,4,201,405,0.02471923828125,0.3344343517753922,122.78271604938271,14.526168724349205,98,166,10,374,16,1-67,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00068.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00068_phase_mask.png,1,68,128,128,16384,1145,0.06988525390625,43,72,40,38,1.0526315789473684,0.7532894736842105,51.57205240174672,41.37263093049306,0,145,464,0.0283203125,0.4052401746724891,10.484913793103448,10.734842400886876,0,31,6,458,344,0.02099609375,0.3004366812227074,54.354651162790695,14.090522602227852,33,79,8,334,337,0.02056884765625,0.2943231441048035,105.3026706231454,15.334367018526391,81,145,2,336,16,1-68,1.0,oxide,Al2O3,matched
./Heat 1 images/imgs/00069.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00069_phase_mask.png,1,69,128,128,16384,747,0.04559326171875,21,64,39,40,0.975,0.4788461538461538,56.64658634538153,47.82742709845828,0,146,320,0.01953125,0.428380187416332,8.61875,11.554150701695908,0,36,1,320,192,0.01171875,0.2570281124497992,64.33333333333333,15.173762076543692,38,89,3,162,235,0.01434326171875,0.3145917001338688,115.76595744680851,14.728771620369356,91,146,6,103,10,1-69,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00070.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00070_phase_mask.png,1,70,128,128,16384,12180,0.743408203125,0,0,128,128,1.0,0.743408203125,182.2975369458128,32.40506372240154,64,255,3203,0.19549560546875,0.2629720853858784,141.9993755853887,15.85606896804238,64,159,717,74,5777,0.35260009765625,0.4743021346469622,182.12844036697248,11.710936947291426,163,201,97,5238,3200,0.1953125,0.2627257799671593,222.93875,14.846948287021815,205,255,704,125,1518,1-70,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00071.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00071_phase_mask.png,1,71,128,128,16384,269,0.01641845703125,36,79,29,13,2.230769230769231,0.713527851458886,26.565055762081784,42.01257165027812,0,163,179,0.01092529296875,0.6654275092936803,1.2122905027932962,4.360778056309476,0,21,3,176,48,0.0029296875,0.1784386617100371,47.083333333333336,16.29523618184843,26,77,15,9,42,0.0025634765625,0.1561338289962825,111.16666666666669,23.28694368163727,82,163,16,6,34,1-71,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00072.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00072_phase_mask.png,1,72,128,128,16384,986,0.0601806640625,47,46,39,49,0.7959183673469388,0.5159602302459445,28.17444219066937,30.139264248406917,0,125,536,0.03271484375,0.5436105476673428,7.600746268656716,7.226165105341162,0,21,4,529,320,0.01953125,0.3245436105476673,36.571875,11.210255750176934,23,64,20,177,130,0.0079345703125,0.1318458417849898,92.33076923076923,18.17199386272033,65,125,14,47,38,1-72,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00073.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00073_phase_mask.png,1,73,128,128,16384,614,0.0374755859375,45,48,22,54,0.4074074074074074,0.5168350168350169,54.72312703583062,47.552969464373376,0,181,266,0.0162353515625,0.4332247557003257,8.240601503759398,12.647713916252458,0,38,5,224,205,0.01251220703125,0.3338762214983713,68.58048780487805,15.311389344683434,40,94,11,122,143,0.00872802734375,0.2328990228013029,121.32167832167832,18.599421525932478,96,181,18,45,34,1-73,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00074.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00074_phase_mask.png,1,74,128,128,16384,14421,0.88018798828125,0,0,128,128,1.0,0.88018798828125,210.93772969974344,22.61549893300592,73,255,1599,0.09759521484375,0.1108799667152069,166.6210131332083,17.946594632018808,73,184,406,354,6663,0.40667724609375,0.4620345329727481,203.84151283205765,8.572217404719533,186,216,141,5156,6159,0.37591552734375,0.4270855003120449,230.1201493748985,10.105315616647488,218,255,139,5017,686,1-74,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00075.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00075_phase_mask.png,1,75,128,128,16384,14559,0.88861083984375,0,0,128,128,1.0,0.88861083984375,216.50992513222064,23.537671958455768,48,255,1324,0.080810546875,0.090940311834604,161.21374622356495,22.541913124114245,48,184,89,564,6064,0.3701171875,0.4165121230853767,208.99736147757253,9.142704368518404,186,220,340,2296,7171,0.43768310546875,0.4925475650800192,233.07223539255332,8.586266304469598,222,255,97,4246,526,1-75,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00076.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00076_phase_mask.png,1,76,128,128,16384,326,0.0198974609375,32,75,22,20,1.1,0.740909090909091,41.86196319018405,53.89130130997098,0,170,199,0.01214599609375,0.6104294478527608,3.095477386934673,7.881402934077639,0,34,1,199,61,0.00372314453125,0.1871165644171779,70.80327868852459,17.89021132858271,38,99,13,15,66,0.0040283203125,0.2024539877300613,132.0,20.78315168446292,102,170,11,19,25,1-76,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00077.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00077_phase_mask.png,1,77,128,128,16384,556,0.033935546875,52,69,27,25,1.08,0.8237037037037037,30.194244604316548,34.004946254230696,0,144,313,0.01910400390625,0.5629496402877698,4.92332268370607,6.892640828156583,0,22,3,310,135,0.00823974609375,0.2428057553956834,42.74074074074074,12.154537615083855,25,64,11,50,108,0.006591796875,0.1942446043165467,87.75,16.443576365976586,66,144,9,29,23,1-77,1.0,sulfide,CaS,matched
./Heat 1 images/imgs/00078.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00078_phase_mask.png,1,78,128,128,16384,189,0.01153564453125,58,72,17,16,1.0625,0.6948529411764706,19.867724867724867,35.95379847780348,0,231,139,0.00848388671875,0.7354497354497355,1.20863309352518,4.39829074083549,0,23,4,136,33,0.00201416015625,0.1746031746031746,53.0,14.167825264565932,29,77,10,7,17,0.00103759765625,0.0899470899470899,108.11764705882354,32.526699174209945,83,231,8,5,22,1-78,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00079.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00079_phase_mask.png,1,79,128,128,16384,14113,0.86138916015625,0,0,128,128,1.0,0.86138916015625,196.4762984482392,25.445986244575217,107,255,3223,0.19671630859375,0.2283710054559626,162.41234874340677,13.134888025323807,107,177,859,257,6190,0.3778076171875,0.4386027067242967,193.22423263327948,8.394270346699267,179,206,164,4301,4700,0.286865234375,0.3330262878197406,224.11851063829783,12.62730062943213,209,255,473,1089,1496,1-79,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00080.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00080_phase_mask.png,1,80,128,128,16384,598,0.0364990234375,49,74,31,26,1.1923076923076923,0.7419354838709677,35.96989966555184,38.23749622270314,0,137,337,0.02056884765625,0.5635451505016722,6.777448071216617,8.753517072779708,0,28,4,334,136,0.00830078125,0.2274247491638795,51.43382352941177,13.110784854396394,30,73,10,38,125,0.00762939453125,0.2090301003344481,97.848,14.646258771440577,75,137,6,80,20,1-80,1.0,sulfide,CaS,matched
./Heat 1 images/imgs/00081.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00081_phase_mask.png,1,81,128,128,16384,625,0.03814697265625,0,75,60,47,1.2765957446808511,0.2216312056737588,59.1712,46.41149308694992,0,170,255,0.01556396484375,0.408,9.713725490196078,12.608447520048646,0,39,4,175,174,0.0106201171875,0.2784,70.22413793103448,13.330084076937268,42,90,19,52,196,0.011962890625,0.3136,113.70408163265306,15.475595787333292,93,170,20,90,43,1-81,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00082.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00082_phase_mask.png,1,82,128,128,16384,11632,0.7099609375,0,0,128,128,1.0,0.7099609375,189.5388583218707,29.010901931578086,75,255,3364,0.205322265625,0.2892022008253095,155.134661117717,14.744252578560188,75,172,623,114,5181,0.31622314453125,0.4454092159559835,190.3271569195136,9.54755738203319,175,206,155,3997,3087,0.18841552734375,0.265388583218707,225.70715905409784,13.50496041736534,210,255,666,98,1444,1-82,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00083.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00083_phase_mask.png,1,83,128,128,16384,1048,0.06396484375,0,44,94,65,1.446153846153846,0.1715220949263502,59.9236641221374,43.87964861011,0,212,377,0.02301025390625,0.3597328244274809,12.058355437665783,13.031151838971176,0,36,9,338,347,0.02117919921875,0.3311068702290076,62.55043227665706,13.92527064862096,38,87,12,122,324,0.019775390625,0.3091603053435114,112.80555555555556,18.78556298180094,89,212,22,109,43,1-83,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00084.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00084_phase_mask.png,1,84,128,128,16384,13509,0.82452392578125,0,0,128,128,1.0,0.82452392578125,210.9663927751869,22.057698519588232,97,255,2117,0.12921142578125,0.1567103412539788,173.60840812470477,13.863876495618838,97,189,378,562,5914,0.3609619140625,0.4377822192612332,205.812309773419,7.657286187896943,191,217,177,2723,5478,0.3343505859375,0.4055074394847879,230.9678714859438,9.70428353401936,219,255,155,2835,710,1-84,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00085.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00085_phase_mask.png,1,85,128,128,16384,11565,0.70587158203125,0,0,128,128,1.0,0.70587158203125,213.5642888024211,19.496155576284323,136,255,2722,0.1661376953125,0.23536532641591,187.07163850110211,10.531800458654397,136,199,636,881,5510,0.3363037109375,0.4764375270211846,213.02921960072595,6.873900448541419,201,224,130,4879,3333,0.20343017578125,0.2881971465629053,236.08490849084907,8.327221957632695,226,255,375,305,1141,1-85,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00086.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00086_phase_mask.png,1,86,128,128,16384,11576,0.70654296875,0,0,128,128,1.0,0.70654296875,184.13588458880443,30.644492800047573,43,255,2858,0.1744384765625,0.2468901174844505,145.13191042687194,15.176858808929548,43,161,722,76,5540,0.338134765625,0.4785763648928818,182.71083032490972,11.208547780773468,165,201,98,3355,3178,0.1939697265625,0.2745335176226676,221.69666456891127,14.561230980037566,204,255,633,95,1453,1-86,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00087.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00087_phase_mask.png,1,87,128,128,16384,14092,0.860107421875,0,0,128,128,1.0,0.860107421875,197.3584303150724,25.197714586000615,86,255,3523,0.21502685546875,0.25,165.09253477150156,12.358191741199825,86,179,834,320,6356,0.387939453125,0.4510360488220267,195.80726872246697,8.777661519645466,182,210,197,4600,4213,0.25714111328125,0.2989639511779733,226.6800379776881,12.076155719250869,212,255,589,322,1620,1-87,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00088.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00088_phase_mask.png,1,88,128,128,16384,11189,0.68292236328125,0,0,128,128,1.0,0.68292236328125,193.6449191169899,25.18600438068429,99,255,3008,0.18359375,0.2688354634015551,163.19481382978722,12.971350374978195,99,177,726,111,5121,0.31256103515625,0.4576816516221288,192.97715289982423,8.435082712399586,180,207,156,2025,3060,0.186767578125,0.273482884976316,224.69509803921568,12.597080874512782,210,255,681,56,1563,1-88,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00089.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00089_phase_mask.png,1,89,128,128,16384,253,0.01544189453125,64,73,19,16,1.1875,0.8322368421052632,17.624505928853754,30.25290813860463,0,109,191,0.01165771484375,0.7549407114624506,1.947643979057592,5.517927203867028,0,25,1,191,35,0.00213623046875,0.1383399209486166,48.65714285714286,11.778777179178435,28,67,12,8,27,0.00164794921875,0.1067193675889328,88.29629629629629,14.123305705830932,70,109,10,7,23,1-89,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00090.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00090_phase_mask.png,1,90,128,128,16384,1588,0.096923828125,51,52,49,42,1.1666666666666667,0.771622934888241,46.05352644836272,33.15147711139636,0,133,579,0.03533935546875,0.3646095717884131,10.75474956822107,10.530092943894626,0,32,8,571,786,0.0479736328125,0.4949622166246851,55.96055979643766,11.647263619144818,34,78,3,770,223,0.01361083984375,0.1404282115869017,102.7847533632287,16.14448053809722,80,133,21,92,32,1-90,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 1 images/imgs/00091.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00091_phase_mask.png,1,91,128,128,16384,354,0.0216064453125,42,69,23,20,1.15,0.7695652173913043,34.17796610169491,41.339089315897816,0,125,207,0.01263427734375,0.5847457627118644,2.758454106280193,6.3663983194506,0,28,1,207,75,0.00457763671875,0.211864406779661,55.88,13.951305793126796,31,78,2,73,72,0.00439453125,0.2033898305084746,101.90277777777776,12.94235051018149,80,125,5,36,8,1-91,1.0,other,other,matched
./Heat 1 images/imgs/00092.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00092_phase_mask.png,1,92,128,128,16384,10300,0.628662109375,0,0,128,128,1.0,0.628662109375,194.4893203883495,26.14266279445784,85,255,2661,0.16241455078125,0.2583495145631068,161.42202179631718,12.890033985422024,85,176,627,114,4855,0.29632568359375,0.4713592233009708,194.2718846549949,9.24698422467407,179,209,85,4417,2784,0.169921875,0.2702912621359223,226.47485632183907,12.341265699263442,212,255,528,104,1240,1-92,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00093.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00093_phase_mask.png,1,93,128,128,16384,9592,0.58544921875,0,0,128,128,1.0,0.58544921875,203.2839866555463,22.79619795025722,112,255,2584,0.15771484375,0.2693911592994162,174.95975232198143,12.00360843323922,112,188,554,195,4396,0.268310546875,0.4582985821517931,203.53434940855325,7.859025940023187,191,216,111,3761,2612,0.159423828125,0.2723102585487906,230.8832312404288,10.314306095559626,219,255,468,241,1133,1-93,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00095.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00095_phase_mask.png,1,95,128,128,16384,1030,0.0628662109375,33,58,62,28,2.2142857142857144,0.5933179723502304,57.355339805825245,44.28041651814552,0,147,381,0.02325439453125,0.3699029126213592,10.472440944881887,11.620526755413636,0,34,1,381,338,0.0206298828125,0.3281553398058252,58.71005917159764,15.281344332612996,35,85,1,338,311,0.01898193359375,0.3019417475728155,113.31832797427651,15.748371582284912,87,147,2,310,4,1-95,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00096.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00096_phase_mask.png,1,96,128,128,16384,14619,0.89227294921875,0,0,128,128,1.0,0.89227294921875,204.94664477734452,22.688805288468583,56,255,3318,0.2025146484375,0.2269649086804843,174.39783001808317,15.334907646230668,56,188,883,431,6864,0.4189453125,0.4695259593679458,203.54108391608392,7.623348672268118,191,216,120,4342,4437,0.27081298828125,0.3035091319515698,229.9655172413793,10.17207954130868,218,255,572,333,1575,1-96,0.0,non-inc,non-inc,matched
./Heat 1 images/imgs/00098.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_1_images_imgs_00098_phase_mask.png,1,98,128,128,16384,415,0.02532958984375,38,76,23,22,1.0454545454545454,0.8201581027667985,27.40722891566265,33.96043687946289,0,117,239,0.01458740234375,0.5759036144578313,2.98744769874477,5.566998674231598,0,20,1,239,104,0.00634765625,0.2506024096385542,40.92307692307692,13.666137479531937,22,64,10,53,72,0.00439453125,0.1734939759036144,88.94444444444444,15.64438920444793,66,117,10,24,21,1-98,1.0,sulfide,CaS-MnS,matched
